0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0001, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0002, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0003, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0004, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0005, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0006, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0007, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0008, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0009, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0010, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0011, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0012, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0013, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0014, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0015, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0016, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0017, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0018, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0019, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0020, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0021, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0022, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0023, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0024, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0025, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0026, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0027, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0028, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0029, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0030, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0031, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0032, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0033, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0034, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0035, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0036, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0037, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0038, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0039, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0040, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0041, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0042, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0043, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0044, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0045, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0046, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0047, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0048, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0049, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0050, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0051, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0052, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0053, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0054, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0055, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0056, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0057, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0058, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0059, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0060, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0061, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0062, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0063, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0064, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0065, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0066, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0067, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0068, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0069, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0070, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0071, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0072, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0073, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0074, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0075, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0076, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0077, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0078, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0079, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0080, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0081, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0082, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0083, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0084, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0085, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0086, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0087, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0088, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0089, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0090, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0091, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0092, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0093, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0094, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0095, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0096, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0097, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0098, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0099, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0100, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0101, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0102, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0103, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0104, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0105, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0106, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0107, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0108, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0109, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0110, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0111, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0112, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0113, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0114, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0115, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0116, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0117, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0118, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0119, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0120, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0121, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0122, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0123, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0124, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0125, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0126, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0127, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0128, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0129, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0130, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0131, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0132, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0133, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0134, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0135, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0136, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0137, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0138, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0139, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0140, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0141, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0142, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0143, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0144, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0145, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0146, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0147, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0148, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0149, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0150, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0151, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0152, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0153, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0154, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0155, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0156, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0157, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0158, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0159, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0160, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0161, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0162, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0163, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0164, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0165, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0166, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0167, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0168, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0169, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0170, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0171, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0172, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0173, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0174, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0175, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0176, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0177, ???, 0.0
0.0, 0.0, 0.1, 0.1, 8.0, SKS, 1, TW0178, ???, 0.0
